Date,USD (Average),EURO (Average),GBP (Average)
2020-11-06,1944.375,1639.5,1481.6100000000001
2020-11-05,1927.625,1631.5300000000002,1474.81
2020-11-04,1894.35,1619.19,1458.93
2020-11-03,1904.0749999999998,1626.55,1463.1799999999998
2020-11-02,1888.325,1622.6399999999999,1461.75
2020-10-30,1878.8249999999998,1609.2150000000001,1451.02
2020-10-29,1873.5749999999998,1600.87,1445.645
2020-10-28,1883.4,1603.8000000000002,1450.505
2020-10-27,1902.3000000000002,1609.725,1460.01
2020-10-26,1900.025,1608.655,1458.365
2020-10-23,1907.125,1610.28,1457.895
2020-10-22,1908.9,1613.68,1457.7350000000001
2020-10-21,1921.5500000000002,1621.21,1468.635
2020-10-20,1902.375,1610.935,1466.83
2020-10-19,1907.8,1621.06,1467.005
2020-10-16,1906.625,1626.7350000000001,1475.44
2020-10-15,1891.8000000000002,1616.73,1461.0349999999999
2020-10-14,1903.25,1620.5149999999999,1465.39
2020-10-13,1906.05,1618.885,1464.195
2020-10-12,1922.65,1628.575,1475.8249999999998
2020-10-09,1917.825,1624.875,1480.555
2020-10-08,1889.4,1607.88,1460.4099999999999
2020-10-07,1886.25,1603.695,1464.01
2020-10-06,1912.95,1623.615,1474.4099999999999
2020-10-05,1904.625,1618.45,1469.9850000000001
2020-10-02,1904.725,1626.155,1472.6399999999999
2020-10-01,1898.775,1617.85,1476.67
2020-09-30,1885.15,1611.52,1468.06
2020-09-29,1883.1750000000002,1608.23,1463.79
2020-09-28,1857.625,1593.4650000000001,1444.5749999999998
2020-09-25,1864.875,1602.0149999999999,1464.85
2020-09-24,1856.25,1593.5900000000001,1457.065
2020-09-23,1880.75,1607.56,1476.77
2020-09-22,1904.55,1623.44,1490.31
2020-09-21,1920.125,1631.325,1496.345
2020-09-18,1952.8,1648.255,1506.585
2020-09-17,1936.175,1641.49,1497.245
2020-09-16,1963.3,1655.65,1516.85
2020-09-15,1956.4499999999998,1648.4,1518.1100000000001
2020-09-14,1950.5,1643.4850000000001,1515.33
2020-09-11,1945.95,1641.895,1521.44
2020-09-10,1955.525,1647.5,1506.56
2020-09-09,1937.8000000000002,1642.85,1493.155
2020-09-08,1915.775,1624.285,1466.995
2020-09-07,1928.4250000000002,1630.6750000000002,1464.255
2020-09-04,1931.9499999999998,1633.935,1458.025
2020-09-03,1937.275,1636.51,1456.925
2020-09-02,1958.025,1652.46,1468.8000000000002
2020-09-01,1980.15,1656.3899999999999,1474.715
2020-08-28,1956.6,1645.0149999999999,1472.44
2020-08-27,1931.3249999999998,1635.63,1463.3649999999998
2020-08-26,1925.725,1630.22,1462.3899999999999
2020-08-25,1918.3000000000002,1621.345,1461.75
2020-08-24,1945.75,1644.935,1484.8
2020-08-21,1928.6,1636.31,1468.0349999999999
2020-08-20,1927.6,1630.0749999999998,1470.76
2020-08-19,1987.075,1663.385,1501.43
2020-08-18,2006.95,1682.525,1520.06
2020-08-17,1961.35,1653.6999999999998,1496.9050000000002
2020-08-14,1946.525,1648.32,1486.755
2020-08-13,1937.625,1636.3200000000002,1479.1799999999998
2020-08-12,1931.8000000000002,1641.355,1481.4
2020-08-11,1968.125,1670.635,1501.9850000000001
2020-08-10,2037.4,1730.155,1557.18
2020-08-07,2046.325,1735.35,1566.945
2020-08-06,2058.15,1736.15,1562.445
2020-08-05,2041.3000000000002,1720.495,1555.665
2020-08-04,1975.075,1678.8249999999998,1514.195
2020-08-03,1965.75,1674.42,1507.03
2020-07-31,1969.8000000000002,1664.28,1499.225
2020-07-30,1954.9250000000002,1662.37,1502.55
2020-07-29,1952.625,1661.3899999999999,1504.595
2020-07-28,1936.275,1650.9650000000001,1500.315
2020-07-27,1938.6,1653.63,1508.04
2020-07-24,1897.975,1634.82,1488.4850000000001
2020-07-23,1880.3249999999998,1623.005,1478.875
2020-07-22,1851.7,1601.63,1459.88
2020-07-21,1832.875,1601.2849999999999,1443.105
2020-07-20,1812.975,1585.54,1438.0500000000002
2020-07-17,1805.125,1580.025,1438.96
2020-07-16,1806.15,1582.6399999999999,1437.065
2020-07-15,1806.9499999999998,1581.2649999999999,1433.815
2020-07-14,1800.0500000000002,1582.4250000000002,1438.6
2020-07-13,1807.775,1595.0,1433.745
2020-07-10,1804.425,1597.0949999999998,1430.365
2020-07-09,1812.275,1600.3249999999998,1432.875
2020-07-08,1805.225,1597.43,1438.5700000000002
2020-07-07,1782.525,1580.5549999999998,1424.3049999999998
2020-07-06,1781.15,1575.2399999999998,1425.095
2020-07-03,1773.775,1579.0149999999999,1424.345
2020-07-02,1774.65,1573.0500000000002,1418.3
2020-07-01,1779.225,1583.875,1433.265
2020-06-30,1769.4,1578.835,1440.38
2020-06-29,1770.1999999999998,1572.385,1437.49
2020-06-26,1754.85,1564.97,1417.56
2020-06-25,1757.55,1565.54,1413.685
2020-06-24,1770.875,1570.5900000000001,1418.8200000000002
2020-06-23,1762.75,1558.435,1413.105
2020-06-22,1753.65,1561.4450000000002,1411.685
2020-06-19,1731.65,1543.335,1396.665
2020-06-18,1726.075,1536.1100000000001,1384.12
2020-06-17,1720.8249999999998,1532.5700000000002,1371.93
2020-06-16,1724.1,1525.99,1364.195
2020-06-15,1710.4250000000002,1518.775,1363.55
2020-06-12,1734.675,1533.7150000000001,1376.115
2020-06-11,1735.075,1523.835,1367.7649999999999
2020-06-10,1719.85,1513.555,1348.45
2020-06-09,1710.5,1513.0149999999999,1349.665
2020-06-08,1691.175,1495.76,1332.645
2020-06-05,1696.5,1500.375,1340.85
2020-06-04,1703.25,1515.815,1358.775
2020-06-03,1711.475,1525.6100000000001,1360.105
2020-06-02,1741.2,1556.635,1386.17
2020-06-01,1732.6999999999998,1557.96,1395.95
2020-05-29,1727.1750000000002,1552.56,1400.825
2020-05-28,1720.3249999999998,1560.77,1400.775
2020-05-27,1699.875,1547.315,1384.0349999999999
2020-05-26,1721.5,1568.975,1396.395
2020-05-22,1733.0,1589.77,1422.79
2020-05-21,1728.85,1575.7649999999999,1414.115
2020-05-20,1749.175,1594.635,1426.8
2020-05-19,1736.6,1586.56,1417.24
2020-05-18,1745.8000000000002,1611.75,1437.0
2020-05-15,1735.1,1603.495,1424.865
2020-05-14,1724.0,1595.9099999999999,1411.88
2020-05-13,1704.125,1570.6,1389.295
2020-05-12,1702.9250000000002,1570.185,1380.82
2020-05-11,1700.775,1571.005,1376.9499999999998
2020-05-07,1696.35,1573.795,1377.0349999999999
2020-05-06,1695.2,1569.42,1370.145
2020-05-05,1697.925,1564.635,1363.775
2020-05-04,1706.4,1561.275,1372.8850000000002
2020-05-01,1679.65,1529.91,1339.615
2020-04-30,1709.75,1573.385,1367.805
2020-04-29,1704.675,1568.895,1370.305
2020-04-28,1699.8249999999998,1565.19,1362.83
2020-04-27,1716.1,1582.0700000000002,1380.775
2020-04-24,1721.575,1597.025,1396.455
2020-04-23,1731.9,1605.21,1402.665
2020-04-22,1706.6,1571.95,1383.115
2020-04-21,1680.3249999999998,1547.9099999999999,1361.49
2020-04-20,1685.575,1549.805,1352.42
2020-04-17,1692.85,1560.13,1358.26
2020-04-16,1723.675,1585.255,1380.74
2020-04-15,1715.45,1573.505,1372.625
2020-04-14,1728.875,1578.1,1375.215
2020-04-09,1671.575,1533.565,1343.85
2020-04-08,1648.425,1515.565,1334.32
2020-04-07,1650.725,1515.37,1338.99
2020-04-06,1642.4499999999998,1521.075,1335.8899999999999
2020-04-03,1611.425,1492.905,1313.315
2020-04-02,1602.425,1470.995,1292.3049999999998
2020-04-01,1585.4,1450.4,1279.5900000000001
2020-03-31,1606.8000000000002,1465.165,1298.21
2020-03-30,1621.375,1466.45,1309.2649999999999
2020-03-27,1619.25,1471.33,1320.745
2020-03-26,1627.4499999999998,1483.565,1359.78
2020-03-25,1613.2,1490.505,1364.3000000000002
2020-03-24,1602.625,1481.2350000000001,1367.04
2020-03-23,1509.95,1405.3,1300.885
2020-03-20,1499.4250000000002,1395.965,1266.8
2020-03-19,1477.475,1367.915,1271.685
2020-03-18,1502.1,1372.52,1262.8600000000001
2020-03-17,1504.275,1365.7,1243.85
2020-03-16,1496.1750000000002,1342.645,1216.9099999999999
2020-03-13,1575.475,1414.98,1253.7199999999998
2020-03-12,1603.6750000000002,1434.0349999999999,1265.315
2020-03-11,1658.125,1465.45,1281.895
2020-03-10,1656.5500000000002,1457.9299999999998,1271.315
2020-03-09,1674.55,1465.57,1276.845
2020-03-06,1685.325,1487.22,1293.8249999999998
2020-03-05,1653.525,1478.66,1279.585
2020-03-04,1643.3249999999998,1476.445,1284.18
2020-03-03,1607.275,1442.03,1255.115
2020-03-02,1604.6750000000002,1444.38,1255.1
2020-02-28,1618.1,1471.395,1258.625
2020-02-27,1649.3,1505.145,1280.5149999999999
2020-02-26,1641.4250000000002,1510.435,1269.065
2020-02-25,1653.1,1525.395,1273.4650000000001
2020-02-24,1677.0,1548.05,1299.0900000000001
2020-02-21,1638.5,1513.885,1266.965
2020-02-20,1614.675,1494.38,1254.28
2020-02-19,1606.85,1488.345,1238.8
2020-02-18,1589.025,1469.0549999999998,1219.42
2020-02-17,1580.55,1457.665,1213.785
2020-02-14,1578.875,1454.935,1211.9450000000002
2020-02-13,1575.025,1449.105,1210.565
2020-02-12,1565.225,1434.685,1206.55
2020-02-11,1569.1,1437.135,1212.05
2020-02-10,1573.625,1438.375,1217.595
2020-02-07,1570.475,1432.98,1213.505
2020-02-06,1564.025,1422.17,1206.33
2020-02-05,1552.75,1409.6599999999999,1193.76
2020-02-04,1564.775,1416.355,1202.1399999999999
2020-02-03,1576.8,1426.055,1208.6950000000002
2020-01-31,1582.525,1432.7350000000001,1204.935
2020-01-30,1579.325,1433.2350000000001,1210.08
2020-01-29,1572.325,1429.165,1208.255
2020-01-28,1576.8,1432.05,1211.615
2020-01-27,1581.775,1435.3000000000002,1209.6599999999999
2020-01-24,1563.0749999999998,1416.54,1193.41
2020-01-23,1558.475,1406.8400000000001,1187.0900000000001
2020-01-22,1557.5,1405.4099999999999,1189.6950000000002
2020-01-21,1553.775,1399.255,1190.505
2020-01-20,1559.7,1407.24,1200.6550000000002
2020-01-17,1557.05,1401.2649999999999,1194.18
2020-01-16,1554.875,1394.255,1190.955
2020-01-15,1550.45,1391.685,1191.83
2020-01-14,1545.025,1388.59,1189.5900000000001
2020-01-13,1550.125,1394.185,1193.75
2020-01-10,1551.1999999999998,1397.71,1187.365
2020-01-09,1549.3,1395.065,1187.69
2020-01-08,1577.4,1417.37,1201.74
2020-01-07,1567.175,1404.6599999999999,1193.9499999999998
2020-01-06,1574.975,1407.475,1197.69
2020-01-03,1548.075,1388.78,1183.425
2020-01-02,1523.8249999999998,1362.685,1156.435
2019-12-30,1513.125,1351.065,1152.4699999999998
2019-12-27,1511.05,1355.11,1154.5149999999999
2019-12-23,1483.025,1337.9099999999999,1143.855
2019-12-20,1477.95,1331.4099999999999,1133.0700000000002
2019-12-19,1475.5500000000002,1325.78,1128.945
2019-12-18,1476.475,1327.055,1128.3200000000002
2019-12-17,1477.1,1324.295,1121.1950000000002
2019-12-16,1477.65,1325.6,1107.5
2019-12-13,1468.6,1315.35,1098.29
2019-12-12,1471.25,1322.2849999999999,1117.19
2019-12-11,1467.425,1323.6950000000002,1114.8000000000002
2019-12-10,1464.7,1322.475,1112.145
2019-12-09,1462.65,1321.5749999999998,1111.76
2019-12-06,1467.25,1324.395,1117.6
2019-12-05,1475.275,1329.595,1122.5349999999999
2019-12-04,1475.475,1330.2150000000001,1128.7350000000001
2019-12-03,1473.85,1330.815,1134.6399999999999
2019-12-02,1459.325,1322.2150000000001,1130.025
2019-11-29,1458.25,1325.33,1130.435
2019-11-28,1456.1,1322.7199999999998,1127.31
2019-11-27,1457.0749999999998,1324.2649999999999,1131.9299999999998
2019-11-26,1456.15,1322.0349999999999,1132.81
2019-11-25,1458.9250000000002,1324.34,1132.125
2019-11-22,1467.875,1328.205,1141.635
2019-11-21,1467.975,1324.55,1133.79
2019-11-20,1473.7,1331.05,1141.2350000000001
2019-11-19,1466.6750000000002,1324.77,1133.3
2019-11-18,1463.025,1321.99,1128.725
2019-11-15,1466.25,1328.715,1137.225
2019-11-14,1467.15,1333.71,1141.955
2019-11-13,1463.1750000000002,1328.345,1139.7399999999998
2019-11-12,1453.525,1318.93,1132.225
2019-11-11,1462.1,1325.1,1138.4
2019-11-08,1465.5,1328.1100000000001,1143.6
2019-11-07,1484.175,1340.58,1155.13
2019-11-06,1487.3,1341.77,1154.885
2019-11-05,1496.775,1348.4250000000002,1161.27
2019-11-04,1509.325,1353.185,1169.045
2019-11-01,1509.3249999999998,1353.0349999999999,1165.125
2019-10-31,1508.6750000000002,1352.53,1165.83
2019-10-30,1491.125,1341.565,1158.23
2019-10-29,1489.75,1343.085,1159.995
2019-10-28,1498.725,1351.25,1166.915
2019-10-25,1509.0500000000002,1358.75,1176.3049999999998
2019-10-24,1492.6999999999998,1342.24,1158.935
2019-10-23,1494.35,1343.72,1161.185
2019-10-22,1486.4,1334.71,1149.58
2019-10-21,1491.25,1336.0149999999999,1148.04
2019-10-18,1488.75,1336.975,1154.895
2019-10-17,1488.5500000000002,1339.0949999999998,1157.1350000000002
2019-10-16,1483.8249999999998,1343.895,1161.085
2019-10-15,1491.275,1355.19,1181.0149999999999
2019-10-14,1492.4,1353.08,1185.865
2019-10-11,1488.75,1349.115,1181.97
2019-10-10,1501.5,1362.535,1227.55
2019-10-09,1505.325,1370.825,1230.68
2019-10-08,1502.925,1368.79,1229.3200000000002
2019-10-07,1501.7,1367.4499999999998,1219.755
2019-10-04,1504.325,1370.74,1221.88
2019-10-03,1510.55,1376.255,1222.77
2019-10-02,1488.3249999999998,1362.26,1214.17
2019-10-01,1469.775,1347.63,1199.6399999999999
2019-09-30,1486.4499999999998,1361.96,1207.22
2019-09-27,1493.025,1366.045,1213.6100000000001
2019-09-26,1506.725,1376.6950000000002,1221.5
2019-09-25,1529.8,1391.505,1232.8649999999998
2019-09-24,1520.45,1381.86,1218.7150000000001
2019-09-23,1520.8,1385.295,1224.015
2019-09-20,1503.0,1361.79,1201.3449999999998
2019-09-19,1499.5500000000002,1355.965,1201.2150000000001
2019-09-18,1502.85,1360.1550000000002,1205.585
2019-09-17,1500.6999999999998,1360.98,1208.065
2019-09-16,1499.625,1358.355,1205.3249999999998
2019-09-13,1504.6999999999998,1357.615,1208.8000000000002
2019-09-12,1509.075,1368.205,1223.7
2019-09-11,1492.15,1355.3200000000002,1208.6399999999999
2019-09-10,1496.425,1355.31,1211.4299999999998
2019-09-09,1509.575,1366.77,1222.0749999999998
2019-09-06,1514.325,1371.2150000000001,1230.3049999999998
2019-09-05,1535.85,1389.1100000000001,1247.8899999999999
2019-09-04,1542.4499999999998,1400.775,1267.51
2019-09-03,1535.15,1401.895,1277.9299999999998
2019-09-02,1524.65,1390.1,1262.7150000000001
2019-08-30,1527.475,1383.13,1252.145
2019-08-29,1538.4250000000002,1389.6599999999999,1261.7350000000001
2019-08-28,1539.45,1388.66,1261.04
2019-08-27,1532.4,1379.9250000000002,1249.21
2019-08-23,1499.65,1354.555,1226.6399999999999
2019-08-22,1500.375,1353.04,1230.3000000000002
2019-08-21,1501.45,1352.955,1236.97
2019-08-20,1503.6,1357.15,1241.145
2019-08-19,1497.975,1349.825,1235.975
2019-08-16,1512.15,1364.6399999999999,1244.345
2019-08-15,1516.65,1362.63,1252.375
2019-08-14,1506.8,1348.8899999999999,1247.71
2019-08-13,1512.8000000000002,1351.075,1253.14
2019-08-12,1503.325,1342.69,1244.225
2019-08-09,1500.6,1340.0349999999999,1241.5900000000001
2019-08-08,1496.575,1335.3899999999999,1232.2
2019-08-07,1496.85,1335.775,1232.5749999999998
2019-08-06,1463.55,1307.98,1200.4
2019-08-05,1461.35,1309.075,1201.885
2019-08-02,1438.9,1296.23,1185.725
2019-08-01,1406.6,1273.32,1161.4299999999998
2019-07-31,1429.05,1282.2849999999999,1171.4650000000001
2019-07-30,1427.1750000000002,1280.675,1172.71
2019-07-29,1419.0,1275.54,1154.4250000000002
2019-07-26,1419.325,1274.4850000000001,1142.4850000000001
2019-07-25,1421.225,1273.855,1137.98
2019-07-24,1426.25,1279.775,1142.495
2019-07-23,1421.55,1272.575,1142.855
2019-07-22,1426.1,1271.085,1143.16
2019-07-19,1438.375,1279.795,1148.47
2019-07-18,1419.1750000000002,1264.125,1137.8200000000002
2019-07-17,1405.5749999999998,1252.995,1132.61
2019-07-16,1412.975,1258.4650000000001,1135.82
2019-07-15,1414.325,1254.8600000000001,1127.5
2019-07-12,1406.6,1250.12,1122.185
2019-07-11,1418.425,1259.275,1130.84
2019-07-10,1401.875,1248.0149999999999,1122.06
2019-07-09,1389.725,1240.4650000000001,1114.56
2019-07-08,1402.5,1249.6950000000002,1120.245
2019-07-05,1401.525,1246.845,1118.6750000000002
2019-07-04,1415.075,1254.3899999999999,1125.48
2019-07-03,1419.3,1257.2150000000001,1128.415
2019-07-02,1392.0749999999998,1232.6799999999998,1103.0149999999999
2019-07-01,1390.0749999999998,1227.575,1099.9
2019-06-28,1411.1,1239.44,1111.525
2019-06-27,1402.375,1233.95,1104.79
2019-06-26,1405.35,1237.4099999999999,1107.975
2019-06-25,1430.475,1255.96,1122.4899999999998
2019-06-24,1405.575,1234.3049999999998,1103.94
2019-06-21,1392.75,1230.835,1098.9450000000002
2019-06-20,1380.575,1222.085,1086.995
2019-06-19,1343.225,1198.895,1066.6550000000002
2019-06-18,1342.9499999999998,1199.99,1071.9450000000002
2019-06-17,1337.25,1190.9499999999998,1062.31
2019-06-14,1351.85,1200.915,1070.06
2019-06-13,1335.85,1183.83,1053.45
2019-06-12,1334.5,1178.625,1047.5149999999999
2019-06-11,1323.475,1169.69,1040.915
2019-06-10,1328.6,1175.6750000000002,1047.8000000000002
2019-06-07,1337.475,1184.395,1050.65
2019-06-06,1336.075,1187.77,1052.16
2019-06-05,1336.4,1185.185,1050.615
2019-06-04,1323.925,1177.365,1044.6399999999999
2019-06-03,1315.525,1175.685,1040.9099999999999
2019-05-31,1295.775,1161.5949999999998,1029.04
2019-05-30,1278.7,1148.975,1013.1800000000001
2019-05-29,1282.575,1150.855,1014.645
2019-05-28,1281.1,1144.6,1010.5350000000001
2019-05-24,1282.0,1145.66,1011.625
2019-05-23,1279.8000000000002,1149.325,1012.5799999999999
2019-05-22,1273.9,1141.1599999999999,1006.7650000000001
2019-05-21,1273.575,1142.0149999999999,1001.735
2019-05-20,1276.05,1143.02,1001.635
2019-05-17,1283.3,1149.3899999999999,1006.3599999999999
2019-05-16,1293.625,1155.27,1009.54
2019-05-15,1299.0,1160.1399999999999,1008.87
2019-05-14,1298.0,1156.19,1003.81
2019-05-13,1289.275,1146.87,990.4200000000001
2019-05-10,1286.25,1144.185,987.645
2019-05-09,1285.1,1145.855,988.56
2019-05-08,1286.475,1148.69,988.01
2019-05-07,1281.25,1144.73,979.9
2019-05-03,1274.3,1141.385,978.405
2019-05-02,1271.2,1135.245,974.565
2019-05-01,1282.8,1141.37,980.96
2019-04-30,1283.725,1144.38,986.61
2019-04-29,1280.825,1147.875,991.1
2019-04-26,1282.85,1150.5900000000001,993.375
2019-04-25,1279.3249999999998,1148.26,992.115
2019-04-24,1272.725,1135.8449999999998,983.69
2019-04-23,1271.475,1131.99,979.67
2019-04-18,1276.1,1134.1950000000002,980.62
2019-04-17,1275.975,1128.28,978.48
2019-04-16,1280.05,1133.615,979.2349999999999
2019-04-15,1286.2,1137.3200000000002,981.8199999999999
2019-04-12,1295.225,1144.85,989.29
2019-04-11,1301.725,1154.435,995.1
2019-04-10,1305.125,1159.15,998.55
2019-04-09,1302.425,1155.12,996.4200000000001
2019-04-08,1298.55,1153.8899999999999,995.0150000000001
2019-04-05,1288.6750000000002,1147.76,987.3199999999999
2019-04-04,1287.375,1146.98,980.265
2019-04-03,1291.15,1148.4099999999999,980.8199999999999
2019-04-02,1288.75,1150.27,986.6700000000001
2019-04-01,1292.7,1150.7,986.9749999999999
2019-03-29,1293.275,1152.5,993.885
2019-03-28,1301.025,1156.93,992.155
2019-03-27,1313.975,1166.3400000000001,995.135
2019-03-26,1315.775,1163.605,993.94
2019-03-25,1319.4499999999998,1165.9299999999998,1000.41
2019-03-22,1311.1999999999998,1161.2,997.04
2019-03-21,1313.4499999999998,1153.795,1000.845
2019-03-20,1303.35,1147.795,986.5050000000001
2019-03-19,1308.025,1152.3049999999998,985.535
2019-03-18,1305.475,1150.45,986.22
2019-03-15,1303.075,1150.29,981.805
2019-03-14,1297.375,1147.6550000000002,980.165
2019-03-13,1307.6750000000002,1157.165,992.915
2019-03-12,1297.0,1150.76,987.405
2019-03-11,1294.55,1151.76,993.445
2019-03-08,1295.425,1154.1599999999999,991.065
2019-03-07,1285.85,1140.6100000000001,979.69
2019-03-06,1285.6999999999998,1137.135,978.0350000000001
2019-03-05,1284.4,1134.635,976.4000000000001
2019-03-04,1286.4250000000002,1135.075,973.63
2019-03-01,1310.95,1151.3400000000001,988.65
2019-02-28,1322.3000000000002,1160.78,994.04
2019-02-27,1324.65,1163.24,995.41
2019-02-26,1326.3,1167.675,1005.735
2019-02-25,1330.1,1171.355,1017.795
2019-02-22,1325.65,1169.49,1018.4300000000001
2019-02-21,1333.15,1175.705,1020.86
2019-02-20,1344.75,1185.935,1032.1599999999999
2019-02-19,1331.85,1177.155,1027.92
2019-02-18,1324.725,1170.195,1025.1350000000002
2019-02-15,1317.275,1168.225,1027.4050000000002
2019-02-14,1308.5500000000002,1159.895,1021.655
2019-02-13,1311.975,1160.245,1017.3050000000001
2019-02-12,1310.8,1161.505,1018.885
2019-02-11,1306.575,1156.645,1013.835
2019-02-08,1312.975,1158.1750000000002,1014.145
2019-02-07,1308.3,1153.33,1011.185
2019-02-06,1312.875,1152.9,1012.815
2019-02-05,1314.1,1151.02,1011.53
2019-02-04,1311.575,1146.71,1004.405
2019-02-01,1319.725,1151.195,1009.72
2019-01-31,1322.875,1152.42,1008.165
2019-01-30,1311.825,1148.37,1002.295
2019-01-29,1307.9499999999998,1143.8049999999998,993.52
2019-01-28,1301.575,1139.6599999999999,988.2850000000001
2019-01-25,1288.4250000000002,1134.58,983.4449999999999
2019-01-24,1281.725,1128.2399999999998,982.635
2019-01-23,1282.35,1128.79,985.04
2019-01-22,1283.425,1129.8,993.05
2019-01-21,1279.125,1124.9299999999998,994.58
2019-01-18,1284.625,1127.9,994.04
2019-01-17,1292.35,1134.6799999999998,1002.155
2019-01-16,1291.4,1132.425,1002.705
2019-01-15,1291.875,1129.1,1005.7950000000001
2019-01-14,1293.225,1128.3400000000001,1006.585
2019-01-11,1290.875,1122.9250000000002,1010.24
2019-01-10,1292.15,1121.195,1012.72
2019-01-09,1284.9499999999998,1118.2199999999998,1007.2
2019-01-08,1285.1750000000002,1122.9899999999998,1008.5450000000001
2019-01-07,1291.85,1127.98,1012.5550000000001
2019-01-04,1285.125,1129.425,1015.1099999999999
2019-01-03,1289.2,1132.4299999999998,1024.27
2019-01-02,1285.0500000000002,1127.24,1015.8900000000001
2018-12-28,1278.125,1115.8000000000002,1008.7
2018-12-27,1269.55,1112.5700000000002,1004.465
2018-12-21,1257.875,1102.4650000000001,994.29
2018-12-20,1257.375,1097.25,992.07
2018-12-19,1251.8,1096.39,988.735
2018-12-18,1247.55,1096.595,986.44
2018-12-17,1240.375,1094.0100000000002,983.5550000000001
