Date,USD (Average),EURO (Average),GBP (Average)
10/02/21,1843.05,1519.87,1331.325
09/02/21,1843.075,1523.025,1337.8
08/02/21,1823.45,1514.455,1330.01
05/02/21,1805.75,1505.005,1317.205
04/02/21,1798.725,1500.31,1319.305
03/02/21,1835.075,1526.505,1344.195
02/02/21,1840.1,1529.03,1347.775
01/02/21,1860.375,1539.37,1359.01
29/01/21,1858.25,1531.1,1356.235
28/01/21,1846.675,1524.055,1350.275
27/01/21,1844.7,1524.55,1345.615
26/01/21,1854.9,1526.765,1354.63
25/01/21,1856.225,1529.25,1357.83
22/01/21,1853.15,1522.085,1356.695
21/01/21,1864.875,1535.355,1358.745
20/01/21,1855.6,1533.285,1357.465
19/01/21,1838.9,1516.355,1350.395
18/01/21,1833.5,1519.605,1352.755
15/01/21,1846.425,1523.565,1354.985
14/01/21,1841,1516.34,1348.72
13/01/21,1855.625,1524.765,1358.51
12/01/21,1851.55,1523.64,1361.725
11/01/21,1847.525,1520.7,1370.585
08/01/21,1877.1,1533.125,1381.545
07/01/21,1915.575,1562.63,1410.725
06/01/21,1944.575,1578.105,1428.46
05/01/21,1943.45,1583.81,1429.7
04/01/21,1937,1576.235,1420.415
30/12/20,1882.575,1532.04,1384.35
29/12/20,1874.1,1529.075,1389.175
23/12/20,1871.05,1533.6,1386.25
22/12/20,1875.2,1535.415,1402.84
21/12/20,1874.625,1540.175,1414.67
18/12/20,1879.35,1534.77,1392.13
17/12/20,1881.35,1536.865,1384.485
16/12/20,1856.65,1522.265,1374.755
15/12/20,1847.475,1520.105,1384.31
14/12/20,1825.7,1501.545,1362.345
11/12/20,1837.825,1515.29,1390.59
10/12/20,1839.275,1516.38,1381.385
09/12/20,1850.775,1527.435,1377.34
08/12/20,1866.325,1539.625,1398.815
07/12/20,1846.375,1522.225,1388.735
04/12/20,1841.15,1514.165,1366.13
03/12/20,1833.575,1510.87,1364
02/12/20,1827.775,1514.045,1370.645
01/12/20,1803.475,1505.265,1350.175
30/11/20,1767.25,1474.065,1323.77
27/11/20,1793.675,1503.2,1344.635
26/11/20,1811.125,1521.255,1356.98
25/11/20,1809.375,1520.42,1356.485
24/11/20,1808.85,1523.13,1355.905
23/11/20,1852,1560.39,1386.4
20/11/20,1871.35,1577.73,1409.125
19/11/20,1857.375,1570.225,1405.015
18/11/20,1876.65,1580.325,1411.895
17/11/20,1887.225,1590.175,1424.95
16/11/20,1889.1,1596.475,1433.825
13/11/20,1884.55,1594.145,1431.505
12/11/20,1871.425,1585.195,1420.135
11/11/20,1868.575,1587.25,1411.89
10/11/20,1876.8,1589.835,1416.985
09/11/20,1912.375,1611.355,1453.35
06/11/20,1944.375,1639.5,1481.61
05/11/20,1927.625,1631.53,1474.81
04/11/20,1894.35,1619.19,1458.93
03/11/20,1904.075,1626.55,1463.18
02/11/20,1888.325,1622.64,1461.75
30/10/20,1878.825,1609.215,1451.02
29/10/20,1873.575,1600.87,1445.645
28/10/20,1883.4,1603.8,1450.505
27/10/20,1902.3,1609.725,1460.01
26/10/20,1900.025,1608.655,1458.365
23/10/20,1907.125,1610.28,1457.895
22/10/20,1908.9,1613.68,1457.735
21/10/20,1921.55,1621.21,1468.635
20/10/20,1902.375,1610.935,1466.83
19/10/20,1907.8,1621.06,1467.005
16/10/20,1906.625,1626.735,1475.44
15/10/20,1891.8,1616.73,1461.035
14/10/20,1903.25,1620.515,1465.39
13/10/20,1906.05,1618.885,1464.195
12/10/20,1922.65,1628.575,1475.825
09/10/20,1917.825,1624.875,1480.555
08/10/20,1889.4,1607.88,1460.41
07/10/20,1886.25,1603.695,1464.01
06/10/20,1912.95,1623.615,1474.41
05/10/20,1904.625,1618.45,1469.985
02/10/20,1904.725,1626.155,1472.64
01/10/20,1898.775,1617.85,1476.67
30/09/20,1885.15,1611.52,1468.06
29/09/20,1883.175,1608.23,1463.79
28/09/20,1857.625,1593.465,1444.575
25/09/20,1864.875,1602.015,1464.85
24/09/20,1856.25,1593.59,1457.065
23/09/20,1880.75,1607.56,1476.77
22/09/20,1904.55,1623.44,1490.31
21/09/20,1920.125,1631.325,1496.345
18/09/20,1952.8,1648.255,1506.585
17/09/20,1936.175,1641.49,1497.245
16/09/20,1963.3,1655.65,1516.85
15/09/20,1956.45,1648.4,1518.11
14/09/20,1950.5,1643.485,1515.33
11/09/20,1945.95,1641.895,1521.44
10/09/20,1955.525,1647.5,1506.56
09/09/20,1937.8,1642.85,1493.155
08/09/20,1915.775,1624.285,1466.995
07/09/20,1928.425,1630.675,1464.255
04/09/20,1931.95,1633.935,1458.025
03/09/20,1937.275,1636.51,1456.925
02/09/20,1958.025,1652.46,1468.8
01/09/20,1980.15,1656.39,1474.715
28/08/20,1956.6,1645.015,1472.44
27/08/20,1931.325,1635.63,1463.365
26/08/20,1925.725,1630.22,1462.39
25/08/20,1918.3,1621.345,1461.75
24/08/20,1945.75,1644.935,1484.8
21/08/20,1928.6,1636.31,1468.035
20/08/20,1927.6,1630.075,1470.76
19/08/20,1987.075,1663.385,1501.43
18/08/20,2006.95,1682.525,1520.06
17/08/20,1961.35,1653.7,1496.905
14/08/20,1946.525,1648.32,1486.755
13/08/20,1937.625,1636.32,1479.18
12/08/20,1931.8,1641.355,1481.4
11/08/20,1968.125,1670.635,1501.985
10/08/20,2037.4,1730.155,1557.18
07/08/20,2046.325,1735.35,1566.945
06/08/20,2058.15,1736.15,1562.445
05/08/20,2041.3,1720.495,1555.665
04/08/20,1975.075,1678.825,1514.195
03/08/20,1965.75,1674.42,1507.03
31/07/20,1969.8,1664.28,1499.225
30/07/20,1954.925,1662.37,1502.55
29/07/20,1952.625,1661.39,1504.595
28/07/20,1936.275,1650.965,1500.315
27/07/20,1938.6,1653.63,1508.04
24/07/20,1897.975,1634.82,1488.485
23/07/20,1880.325,1623.005,1478.875
22/07/20,1851.7,1601.63,1459.88
21/07/20,1832.875,1601.285,1443.105
20/07/20,1812.975,1585.54,1438.05
17/07/20,1805.125,1580.025,1438.96
16/07/20,1806.15,1582.64,1437.065
15/07/20,1806.95,1581.265,1433.815
14/07/20,1800.05,1582.425,1438.6
13/07/20,1807.775,1595,1433.745
10/07/20,1804.425,1597.095,1430.365
09/07/20,1812.275,1600.325,1432.875
08/07/20,1805.225,1597.43,1438.57
07/07/20,1782.525,1580.555,1424.305
06/07/20,1781.15,1575.24,1425.095
03/07/20,1773.775,1579.015,1424.345
02/07/20,1774.65,1573.05,1418.3
01/07/20,1779.225,1583.875,1433.265
30/06/20,1769.4,1578.835,1440.38
29/06/20,1770.2,1572.385,1437.49
26/06/20,1754.85,1564.97,1417.56
25/06/20,1757.55,1565.54,1413.685
24/06/20,1770.875,1570.59,1418.82
23/06/20,1762.75,1558.435,1413.105
22/06/20,1753.65,1561.445,1411.685
19/06/20,1731.65,1543.335,1396.665
18/06/20,1726.075,1536.11,1384.12
17/06/20,1720.825,1532.57,1371.93
16/06/20,1724.1,1525.99,1364.195
15/06/20,1710.425,1518.775,1363.55
12/06/20,1734.675,1533.715,1376.115
11/06/20,1735.075,1523.835,1367.765
10/06/20,1719.85,1513.555,1348.45
09/06/20,1710.5,1513.015,1349.665
08/06/20,1691.175,1495.76,1332.645
05/06/20,1696.5,1500.375,1340.85
04/06/20,1703.25,1515.815,1358.775
03/06/20,1711.475,1525.61,1360.105
02/06/20,1741.2,1556.635,1386.17
01/06/20,1732.7,1557.96,1395.95
29/05/20,1727.175,1552.56,1400.825
28/05/20,1720.325,1560.77,1400.775
27/05/20,1699.875,1547.315,1384.035
26/05/20,1721.5,1568.975,1396.395
22/05/20,1733,1589.77,1422.79
21/05/20,1728.85,1575.765,1414.115
20/05/20,1749.175,1594.635,1426.8
19/05/20,1736.6,1586.56,1417.24
18/05/20,1745.8,1611.75,1437
15/05/20,1735.1,1603.495,1424.865
14/05/20,1724,1595.91,1411.88
13/05/20,1704.125,1570.6,1389.295
12/05/20,1702.925,1570.185,1380.82
11/05/20,1700.775,1571.005,1376.95
07/05/20,1696.35,1573.795,1377.035
06/05/20,1695.2,1569.42,1370.145
05/05/20,1697.925,1564.635,1363.775
04/05/20,1706.4,1561.275,1372.885
01/05/20,1679.65,1529.91,1339.615
30/04/20,1709.75,1573.385,1367.805
29/04/20,1704.675,1568.895,1370.305
28/04/20,1699.825,1565.19,1362.83
27/04/20,1716.1,1582.07,1380.775
24/04/20,1721.575,1597.025,1396.455
23/04/20,1731.9,1605.21,1402.665
22/04/20,1706.6,1571.95,1383.115
21/04/20,1680.325,1547.91,1361.49
20/04/20,1685.575,1549.805,1352.42
17/04/20,1692.85,1560.13,1358.26
16/04/20,1723.675,1585.255,1380.74
15/04/20,1715.45,1573.505,1372.625
14/04/20,1728.875,1578.1,1375.215
09/04/20,1671.575,1533.565,1343.85
08/04/20,1648.425,1515.565,1334.32
07/04/20,1650.725,1515.37,1338.99
06/04/20,1642.45,1521.075,1335.89
03/04/20,1611.425,1492.905,1313.315
02/04/20,1602.425,1470.995,1292.305
01/04/20,1585.4,1450.4,1279.59
31/03/20,1606.8,1465.165,1298.21
30/03/20,1621.375,1466.45,1309.265
27/03/20,1619.25,1471.33,1320.745
26/03/20,1627.45,1483.565,1359.78
25/03/20,1613.2,1490.505,1364.3
24/03/20,1602.625,1481.235,1367.04
23/03/20,1509.95,1405.3,1300.885
20/03/20,1499.425,1395.965,1266.8
19/03/20,1477.475,1367.915,1271.685
18/03/20,1502.1,1372.52,1262.86
17/03/20,1504.275,1365.7,1243.85
16/03/20,1496.175,1342.645,1216.91
13/03/20,1575.475,1414.98,1253.72
12/03/20,1603.675,1434.035,1265.315
11/03/20,1658.125,1465.45,1281.895
10/03/20,1656.55,1457.93,1271.315
09/03/20,1674.55,1465.57,1276.845
06/03/20,1685.325,1487.22,1293.825
05/03/20,1653.525,1478.66,1279.585
04/03/20,1643.325,1476.445,1284.18
03/03/20,1607.275,1442.03,1255.115
02/03/20,1604.675,1444.38,1255.1
28/02/20,1618.1,1471.395,1258.625
27/02/20,1649.3,1505.145,1280.515
26/02/20,1641.425,1510.435,1269.065
25/02/20,1653.1,1525.395,1273.465
24/02/20,1677,1548.05,1299.09
21/02/20,1638.5,1513.885,1266.965
20/02/20,1614.675,1494.38,1254.28
19/02/20,1606.85,1488.345,1238.8
18/02/20,1589.025,1469.055,1219.42
17/02/20,1580.55,1457.665,1213.785
14/02/20,1578.875,1454.935,1211.945
13/02/20,1575.025,1449.105,1210.565
12/02/20,1565.225,1434.685,1206.55
11/02/20,1569.1,1437.135,1212.05
10/02/20,1573.625,1438.375,1217.595
07/02/20,1570.475,1432.98,1213.505
06/02/20,1564.025,1422.17,1206.33
05/02/20,1552.75,1409.66,1193.76
04/02/20,1564.775,1416.355,1202.14
03/02/20,1576.8,1426.055,1208.695
31/01/20,1582.525,1432.735,1204.935
30/01/20,1579.325,1433.235,1210.08
29/01/20,1572.325,1429.165,1208.255
28/01/20,1576.8,1432.05,1211.615
27/01/20,1581.775,1435.3,1209.66
24/01/20,1563.075,1416.54,1193.41
23/01/20,1558.475,1406.84,1187.09
22/01/20,1557.5,1405.41,1189.695
21/01/20,1553.775,1399.255,1190.505
20/01/20,1559.7,1407.24,1200.655
17/01/20,1557.05,1401.265,1194.18
16/01/20,1554.875,1394.255,1190.955
15/01/20,1550.45,1391.685,1191.83
14/01/20,1545.025,1388.59,1189.59
13/01/20,1550.125,1394.185,1193.75
10/01/20,1551.2,1397.71,1187.365
09/01/20,1549.3,1395.065,1187.69
08/01/20,1577.4,1417.37,1201.74
07/01/20,1567.175,1404.66,1193.95
06/01/20,1574.975,1407.475,1197.69
03/01/20,1548.075,1388.78,1183.425
02/01/20,1523.825,1362.685,1156.435
30/12/19,1513.125,1351.065,1152.47
27/12/19,1511.05,1355.11,1154.515
23/12/19,1483.025,1337.91,1143.855
20/12/19,1477.95,1331.41,1133.07
19/12/19,1475.55,1325.78,1128.945
18/12/19,1476.475,1327.055,1128.32
17/12/19,1477.1,1324.295,1121.195
16/12/19,1477.65,1325.6,1107.5
13/12/19,1468.6,1315.35,1098.29
12/12/19,1471.25,1322.285,1117.19
11/12/19,1467.425,1323.695,1114.8
10/12/19,1464.7,1322.475,1112.145
09/12/19,1462.65,1321.575,1111.76
06/12/19,1467.25,1324.395,1117.6
05/12/19,1475.275,1329.595,1122.535
04/12/19,1475.475,1330.215,1128.735
03/12/19,1473.85,1330.815,1134.64
02/12/19,1459.325,1322.215,1130.025
29/11/19,1458.25,1325.33,1130.435
28/11/19,1456.1,1322.72,1127.31
27/11/19,1457.075,1324.265,1131.93
26/11/19,1456.15,1322.035,1132.81
25/11/19,1458.925,1324.34,1132.125
22/11/19,1467.875,1328.205,1141.635
21/11/19,1467.975,1324.55,1133.79
20/11/19,1473.7,1331.05,1141.235
19/11/19,1466.675,1324.77,1133.3
18/11/19,1463.025,1321.99,1128.725
15/11/19,1466.25,1328.715,1137.225
14/11/19,1467.15,1333.71,1141.955
13/11/19,1463.175,1328.345,1139.74
12/11/19,1453.525,1318.93,1132.225
11/11/19,1462.1,1325.1,1138.4
08/11/19,1465.5,1328.11,1143.6
07/11/19,1484.175,1340.58,1155.13
06/11/19,1487.3,1341.77,1154.885
05/11/19,1496.775,1348.425,1161.27
04/11/19,1509.325,1353.185,1169.045
01/11/19,1509.325,1353.035,1165.125
31/10/19,1508.675,1352.53,1165.83
30/10/19,1491.125,1341.565,1158.23
29/10/19,1489.75,1343.085,1159.995
28/10/19,1498.725,1351.25,1166.915
25/10/19,1509.05,1358.75,1176.305
24/10/19,1492.7,1342.24,1158.935
23/10/19,1494.35,1343.72,1161.185
22/10/19,1486.4,1334.71,1149.58
21/10/19,1491.25,1336.015,1148.04
18/10/19,1488.75,1336.975,1154.895
17/10/19,1488.55,1339.095,1157.135
16/10/19,1483.825,1343.895,1161.085
15/10/19,1491.275,1355.19,1181.015
14/10/19,1492.4,1353.08,1185.865
11/10/19,1488.75,1349.115,1181.97
10/10/19,1501.5,1362.535,1227.55
09/10/19,1505.325,1370.825,1230.68
08/10/19,1502.925,1368.79,1229.32
07/10/19,1501.7,1367.45,1219.755
04/10/19,1504.325,1370.74,1221.88
03/10/19,1510.55,1376.255,1222.77
02/10/19,1488.325,1362.26,1214.17
01/10/19,1469.775,1347.63,1199.64
30/09/19,1486.45,1361.96,1207.22
27/09/19,1493.025,1366.045,1213.61
26/09/19,1506.725,1376.695,1221.5
25/09/19,1529.8,1391.505,1232.865
24/09/19,1520.45,1381.86,1218.715
23/09/19,1520.8,1385.295,1224.015
20/09/19,1503,1361.79,1201.345
19/09/19,1499.55,1355.965,1201.215
18/09/19,1502.85,1360.155,1205.585
17/09/19,1500.7,1360.98,1208.065
16/09/19,1499.625,1358.355,1205.325
13/09/19,1504.7,1357.615,1208.8
12/09/19,1509.075,1368.205,1223.7
11/09/19,1492.15,1355.32,1208.64
10/09/19,1496.425,1355.31,1211.43
09/09/19,1509.575,1366.77,1222.075
06/09/19,1514.325,1371.215,1230.305
05/09/19,1535.85,1389.11,1247.89
04/09/19,1542.45,1400.775,1267.51
03/09/19,1535.15,1401.895,1277.93
02/09/19,1524.65,1390.1,1262.715
30/08/19,1527.475,1383.13,1252.145
29/08/19,1538.425,1389.66,1261.735
28/08/19,1539.45,1388.66,1261.04
27/08/19,1532.4,1379.925,1249.21
23/08/19,1499.65,1354.555,1226.64
22/08/19,1500.375,1353.04,1230.3
21/08/19,1501.45,1352.955,1236.97
20/08/19,1503.6,1357.15,1241.145
19/08/19,1497.975,1349.825,1235.975
16/08/19,1512.15,1364.64,1244.345
15/08/19,1516.65,1362.63,1252.375
14/08/19,1506.8,1348.89,1247.71
13/08/19,1512.8,1351.075,1253.14
12/08/19,1503.325,1342.69,1244.225
09/08/19,1500.6,1340.035,1241.59
08/08/19,1496.575,1335.39,1232.2
07/08/19,1496.85,1335.775,1232.575
06/08/19,1463.55,1307.98,1200.4
05/08/19,1461.35,1309.075,1201.885
02/08/19,1438.9,1296.23,1185.725
01/08/19,1406.6,1273.32,1161.43
31/07/19,1429.05,1282.285,1171.465
30/07/19,1427.175,1280.675,1172.71
29/07/19,1419,1275.54,1154.425
26/07/19,1419.325,1274.485,1142.485
25/07/19,1421.225,1273.855,1137.98
24/07/19,1426.25,1279.775,1142.495
23/07/19,1421.55,1272.575,1142.855
22/07/19,1426.1,1271.085,1143.16
19/07/19,1438.375,1279.795,1148.47
18/07/19,1419.175,1264.125,1137.82
17/07/19,1405.575,1252.995,1132.61
16/07/19,1412.975,1258.465,1135.82
15/07/19,1414.325,1254.86,1127.5
12/07/19,1406.6,1250.12,1122.185
11/07/19,1418.425,1259.275,1130.84
10/07/19,1401.875,1248.015,1122.06
09/07/19,1389.725,1240.465,1114.56
08/07/19,1402.5,1249.695,1120.245
05/07/19,1401.525,1246.845,1118.675
04/07/19,1415.075,1254.39,1125.48
03/07/19,1419.3,1257.215,1128.415
02/07/19,1392.075,1232.68,1103.015
01/07/19,1390.075,1227.575,1099.9
28/06/19,1411.1,1239.44,1111.525
27/06/19,1402.375,1233.95,1104.79
26/06/19,1405.35,1237.41,1107.975
25/06/19,1430.475,1255.96,1122.49
24/06/19,1405.575,1234.305,1103.94
21/06/19,1392.75,1230.835,1098.945
20/06/19,1380.575,1222.085,1086.995
19/06/19,1343.225,1198.895,1066.655
18/06/19,1342.95,1199.99,1071.945
17/06/19,1337.25,1190.95,1062.31
14/06/19,1351.85,1200.915,1070.06
13/06/19,1335.85,1183.83,1053.45
12/06/19,1334.5,1178.625,1047.515
11/06/19,1323.475,1169.69,1040.915
10/06/19,1328.6,1175.675,1047.8
07/06/19,1337.475,1184.395,1050.65
06/06/19,1336.075,1187.77,1052.16
05/06/19,1336.4,1185.185,1050.615
04/06/19,1323.925,1177.365,1044.64
03/06/19,1315.525,1175.685,1040.91
31/05/19,1295.775,1161.595,1029.04
30/05/19,1278.7,1148.975,1013.18
29/05/19,1282.575,1150.855,1014.645
28/05/19,1281.1,1144.6,1010.535
24/05/19,1282,1145.66,1011.625
23/05/19,1279.8,1149.325,1012.58
22/05/19,1273.9,1141.16,1006.765
21/05/19,1273.575,1142.015,1001.735
20/05/19,1276.05,1143.02,1001.635
17/05/19,1283.3,1149.39,1006.36
16/05/19,1293.625,1155.27,1009.54
15/05/19,1299,1160.14,1008.87
14/05/19,1298,1156.19,1003.81
13/05/19,1289.275,1146.87,990.42
10/05/19,1286.25,1144.185,987.645
09/05/19,1285.1,1145.855,988.56
08/05/19,1286.475,1148.69,988.01
07/05/19,1281.25,1144.73,979.9
03/05/19,1274.3,1141.385,978.405
02/05/19,1271.2,1135.245,974.565
01/05/19,1282.8,1141.37,980.96
30/04/19,1283.725,1144.38,986.61
29/04/19,1280.825,1147.875,991.1
26/04/19,1282.85,1150.59,993.375
25/04/19,1279.325,1148.26,992.115
24/04/19,1272.725,1135.845,983.69
23/04/19,1271.475,1131.99,979.67
18/04/19,1276.1,1134.195,980.62
17/04/19,1275.975,1128.28,978.48
16/04/19,1280.05,1133.615,979.235
15/04/19,1286.2,1137.32,981.82
12/04/19,1295.225,1144.85,989.29
11/04/19,1301.725,1154.435,995.1
10/04/19,1305.125,1159.15,998.55
09/04/19,1302.425,1155.12,996.42
08/04/19,1298.55,1153.89,995.015
05/04/19,1288.675,1147.76,987.32
04/04/19,1287.375,1146.98,980.265
03/04/19,1291.15,1148.41,980.82
02/04/19,1288.75,1150.27,986.67
01/04/19,1292.7,1150.7,986.975
29/03/19,1293.275,1152.5,993.885
28/03/19,1301.025,1156.93,992.155
27/03/19,1313.975,1166.34,995.135
26/03/19,1315.775,1163.605,993.94
25/03/19,1319.45,1165.93,1000.41
22/03/19,1311.2,1161.2,997.04
21/03/19,1313.45,1153.795,1000.845
20/03/19,1303.35,1147.795,986.505
19/03/19,1308.025,1152.305,985.535
18/03/19,1305.475,1150.45,986.22
15/03/19,1303.075,1150.29,981.805
14/03/19,1297.375,1147.655,980.165
13/03/19,1307.675,1157.165,992.915
12/03/19,1297,1150.76,987.405
11/03/19,1294.55,1151.76,993.445
08/03/19,1295.425,1154.16,991.065
07/03/19,1285.85,1140.61,979.69
06/03/19,1285.7,1137.135,978.035
05/03/19,1284.4,1134.635,976.4
04/03/19,1286.425,1135.075,973.63
01/03/19,1310.95,1151.34,988.65
28/02/19,1322.3,1160.78,994.04
27/02/19,1324.65,1163.24,995.41
26/02/19,1326.3,1167.675,1005.735
25/02/19,1330.1,1171.355,1017.795
22/02/19,1325.65,1169.49,1018.43
21/02/19,1333.15,1175.705,1020.86
20/02/19,1344.75,1185.935,1032.16
19/02/19,1331.85,1177.155,1027.92
18/02/19,1324.725,1170.195,1025.135
15/02/19,1317.275,1168.225,1027.405
14/02/19,1308.55,1159.895,1021.655
13/02/19,1311.975,1160.245,1017.305
12/02/19,1310.8,1161.505,1018.885
11/02/19,1306.575,1156.645,1013.835
08/02/19,1312.975,1158.175,1014.145
07/02/19,1308.3,1153.33,1011.185
06/02/19,1312.875,1152.9,1012.815
05/02/19,1314.1,1151.02,1011.53
04/02/19,1311.575,1146.71,1004.405
01/02/19,1319.725,1151.195,1009.72
31/01/19,1322.875,1152.42,1008.165
30/01/19,1311.825,1148.37,1002.295
29/01/19,1307.95,1143.805,993.52
28/01/19,1301.575,1139.66,988.285
25/01/19,1288.425,1134.58,983.445
24/01/19,1281.725,1128.24,982.635
23/01/19,1282.35,1128.79,985.04
22/01/19,1283.425,1129.8,993.05
21/01/19,1279.125,1124.93,994.58
18/01/19,1284.625,1127.9,994.04
17/01/19,1292.35,1134.68,1002.155
16/01/19,1291.4,1132.425,1002.705
15/01/19,1291.875,1129.1,1005.795
14/01/19,1293.225,1128.34,1006.585
11/01/19,1290.875,1122.925,1010.24
10/01/19,1292.15,1121.195,1012.72
09/01/19,1284.95,1118.22,1007.2
08/01/19,1285.175,1122.99,1008.545
07/01/19,1291.85,1127.98,1012.555
04/01/19,1285.125,1129.425,1015.11
03/01/19,1289.2,1132.43,1024.27
02/01/19,1285.05,1127.24,1015.89
28/12/18,1278.125,1115.8,1008.7
27/12/18,1269.55,1112.57,1004.465
21/12/18,1257.875,1102.465,994.29
20/12/18,1257.375,1097.25,992.07
19/12/18,1251.8,1096.39,988.735
18/12/18,1247.55,1096.595,986.44
17/12/18,1240.375,1094.01,983.555
14/12/18,1237.25,1095.77,983.92
13/12/18,1243.6,1094.55,983.315
12/12/18,1245.25,1097.25,990.16
11/12/18,1246.775,1097.47,989.815
10/12/18,1246.075,1092.245,983.275
07/12/18,1242.25,1091.75,973.8
06/12/18,1239.5,1091.06,971.825
05/12/18,1236.025,1090.67,970.895
04/12/18,1239.775,1087.905,969.815
03/12/18,1230.675,1085.085,966.69
30/11/18,1219,1073.875,956.3
29/11/18,1226.35,1078.51,959.985
28/11/18,1213.225,1075.28,949.345
27/11/18,1223.125,1081.485,959.23
26/11/18,1225.025,1078.45,953.56
23/11/18,1222.9,1076.765,952.7
22/11/18,1227.65,1075.42,952.04
21/11/18,1225.05,1075.47,958.175
20/11/18,1223.05,1071.945,952.45
19/11/18,1222.575,1069.935,951.595
16/11/18,1219.1,1072.495,949.675
15/11/18,1211.225,1072.355,947.6
14/11/18,1202.35,1063.9,926.41
13/11/18,1199.825,1066.46,928.42
12/11/18,1206.3,1071.135,937.175
09/11/18,1215.225,1071.585,932.87
08/11/18,1223.8,1070.765,933.085
07/11/18,1232.5,1073.015,937.07
06/11/18,1233.225,1081.11,945.085
05/11/18,1231.925,1081.63,946.305
02/11/18,1233.8,1079.45,948.42
01/11/18,1227.2,1077.6,950.705
31/10/18,1216.325,1073.71,953.78
30/10/18,1222.7,1076.035,959.025
29/10/18,1230.775,1079.88,959.76
26/10/18,1234.95,1086.695,964.125
25/10/18,1231.475,1080.43,956.485
24/10/18,1231.1,1079.06,952.375
23/10/18,1235.775,1077.16,950.865
22/10/18,1222.6,1063.48,940.12
19/10/18,1228.05,1070.98,941.61
18/10/18,1223.8,1063.48,933.885
17/10/18,1227.9,1063.235,934.74
16/10/18,1229.775,1061.36,931.125
15/10/18,1231.475,1063.01,937.03
12/10/18,1219.25,1054.35,923.705
11/10/18,1203.325,1041.475,911.035
10/10/18,1187.5,1032.295,901.67
09/10/18,1186.475,1035.795,909.315
08/10/18,1190.875,1037.55,911.975
05/10/18,1202.45,1044.265,920.65
04/10/18,1201.45,1043.755,924.215
03/10/18,1202.35,1041.175,925.145
02/10/18,1198.675,1039.605,924.115
01/10/18,1187.325,1022.765,908.66
28/09/18,1185.375,1022.74,909.48
27/09/18,1190.7,1017.45,907.075
26/09/18,1196.525,1018.3,908.82
25/09/18,1200.675,1019.85,913.17
24/09/18,1200.75,1019.135,914.31
21/09/18,1203.15,1022.85,916.065
20/09/18,1205.675,1027.47,910.16
19/09/18,1203.15,1030.135,914.335
18/09/18,1199.8,1026.49,913.165
17/09/18,1199.35,1027.535,913.96
14/09/18,1204.075,1030.325,918.285
13/09/18,1208.225,1036.71,923.625
12/09/18,1196.7,1031.735,919.125
11/09/18,1191.925,1028.095,915.935
10/09/18,1196.2,1032.08,921.615
07/09/18,1199.825,1033.285,926.505
06/09/18,1204.725,1035.765,931.315
05/09/18,1195.7,1030.69,927.68
04/09/18,1193.3,1033.395,930.54
03/09/18,1200.875,1034.735,932.42
31/08/18,1204.65,1033.65,927.395
30/08/18,1199.825,1027.645,922.425
29/08/18,1204.25,1030.96,931.49
28/08/18,1212.5,1035.475,939.08
24/08/18,1193.825,1030.145,929.745
23/08/18,1189.825,1028.425,925.145
22/08/18,1196.75,1032.195,927.365
21/08/18,1192.525,1034.875,928.445
20/08/18,1186.55,1039.36,930.435
17/08/18,1177.55,1032.65,925.61
16/08/18,1180.025,1036.535,927.495
15/08/18,1184.35,1046.73,932.965
14/08/18,1196.15,1050.395,936.345
13/08/18,1202.375,1054.37,942.06
10/08/18,1213.025,1059.52,950.405
09/08/18,1214.925,1047.875,943.39
08/08/18,1210.95,1044.445,939.515
07/08/18,1213.875,1046.91,936.81
06/08/18,1210.825,1047.85,935.06
03/08/18,1212,1046.685,931.965
02/08/18,1216.525,1047.06,931.125
01/08/18,1220.875,1045.005,930.795
31/07/18,1220.075,1041.58,928.415
30/07/18,1222.925,1045.66,931.44
27/07/18,1221.55,1049.185,932.22
26/07/18,1228.3,1050.315,932.895
25/07/18,1231.025,1052.28,935.575
